uf20-0145.cnf Any[(51,0.284147233,true),(132,0.686013207,true),(43,0.229982003,true),(24,0.126778222,true),(67,0.345536885,true),(64,0.336173145,true),(69,0.365553907,true),(83,0.418421118,true),(121,0.614072108,true),(255,1.311811801,true)] (90.9,0.47184896289999995,10)
uf20-0146.cnf Any[(156,0.828432591,true),(88768,449.634742526,true),(6,0.039011897,true),(16270,82.590346237,true),(69,0.370110853,true),(136,0.705678448,true),(482,2.478359727,true),(24,0.129009289,true),(95,0.498949876,true),(92,0.487567693,true)] (10609.8,53.7762209137,10)
uf20-0147.cnf Any[(500000,2583.542614821,false),(9470,49.02487405,true),(43101,223.592289789,true),(4833,24.929641325,true),(228,1.185833687,true),(297736,1539.799673548,true),(71,0.383638295,true),(3366,17.453113191,true),(366672,1909.66145039,true),(418,2.195487146,true)] (122589.5,635.1768616242,9)
uf20-0148.cnf Any[(712,3.675684686,true),(303,1.570677494,true),(119,0.62339492,true),(115,0.597192646,true),(93,0.488039713,true),(159,0.841384759,true),(38,0.206622777,true),(43,0.226181241,true),(3621,18.514365073,true),(177,0.924006248,true)] (538.0,2.7667549557000006,10)
uf20-0149.cnf Any[(144,0.762694351,true),(53692,276.935518102,true),(82432,428.817325188,true),(29,0.161827975,true),(2168,11.206249285,true),(458,2.387324223,true),(187,0.993012101,true),(75,0.398858703,true),(31,0.165262397,true),(2580,13.449465942,true)] (14179.6,73.52775382669999,10)
uf20-015.cnf Any[(102,0.572727248,true),(65,0.353648562,true),(3930,20.824788935,true),(3400,17.882371829,true),(29,0.159006358,true),(1496,7.840131533,true),(26,0.147912849,true),(843,4.443796074,true),(2758,14.565628773,true),(31,0.168481835,true)] (1268.0,6.695849399599998,10)
uf20-0150.cnf Any[(316,1.670217638,true),(119,0.633853519,true),(47,0.25186887,true),(139,0.736839527,true),(323,1.709579511,true),(227,1.200549137,true),(53,0.288732284,true),(20,0.111516715,true),(93,0.499497831,true),(97064,493.747050214,true)] (9840.1,50.084970524599996,10)
uf20-0151.cnf Any[(62,0.347981128,true),(122,0.643548059,true),(376,1.923188017,true),(112,0.578218767,true),(59,0.310851858,true),(21,0.114671544,true),(36,0.190947089,true),(14565,74.065619387,true),(405,2.08655687,true),(268,1.398498791,true)] (1602.6,8.166008150999998,10)
uf20-0152.cnf Any[(38,0.233710852,true),(30,0.163225123,true),(149,0.763558185,true),(123,0.641187854,true),(143,0.74415871,true),(474,2.438990242,true),(71,0.372249582,true),(102,0.535228006,true),(91,0.482395591,true),(34,0.183057518,true)] (125.5,0.6557761663,10)
uf20-0153.cnf Any[(44,0.252493414,true),(11,0.062463721,true),(21,0.11385993,true),(217,1.117548712,true),(117,0.608972967,true),(21,0.113580715,true),(33,0.177117973,true),(64,0.33690695,true),(13,0.072665214,true),(5,0.028555664,true)] (54.6,0.28841652600000006,10)
uf20-0154.cnf Any[(45,0.234560766,true),(49,0.253140751,true),(25053,125.796511953,true),(14371,71.956259961,true),(958,4.917034251,true),(61,0.326656768,true),(503,2.598717725,true),(23000,115.506773429,true),(144,0.745347684,true),(547,2.745839287,true)] (6473.1,32.5080842575,10)
uf20-0155.cnf Any[(29,0.159111721,true),(29,0.154486573,true),(43,0.228912965,true),(33,0.174040211,true),(12,0.067553926,true),(44,0.232938144,true),(14,0.078076973,true),(147,0.749817761,true),(23,0.120677514,true),(18,0.096385074,true)] (39.2,0.20620008620000002,10)
uf20-0156.cnf Any[(5331,27.448324952,true),(88274,460.794875221,true),(699,3.701330733,true),(1888,10.093062429,true),(582,3.116202065,true),(29,0.16612105,true),(51045,269.117693325,true),(21034,110.686600253,true),(173,0.943872338,true),(44653,236.170653137,true)] (21370.8,112.2238735503,10)
uf20-0157.cnf Any[(57,0.327491973,true),(12085,62.822596509,true),(3668,19.145298054,true),(89,0.479421938,true),(2883,14.95434399,true),(221,1.185087156,true),(39,0.212500985,true),(15,0.085993398,true),(77,0.414957511,true),(171,0.906419386,true)] (1930.5,10.053411089999999,10)
uf20-0158.cnf Any[(32,0.193158004,true),(1907,9.946409887,true),(14348,74.854930693,true),(4266,22.256539993,true),(6267,32.692874188,true),(73,0.39352225,true),(62,0.335493396,true),(275,1.466082422,true),(17,0.092829394,true),(121,0.636023105,true)] (2736.8,14.286786333199998,10)
uf20-0159.cnf Any[(219,1.14985586,true),(40,0.220315936,true),(2930,15.046569662,true),(124,0.655056923,true),(141,0.747569182,true),(1229,6.39465415,true),(41,0.221019191,true),(2090,10.756032911,true),(70,0.370441185,true),(440,2.28502787,true)] (732.4,3.784654287,10)
uf20-016.cnf Any[(118,0.641296693,true),(155,0.819160664,true),(42,0.227209291,true),(804,4.174776407,true),(62,0.328381847,true),(98,0.523341736,true),(94,0.505530127,true),(40,0.221888831,true),(52,0.281467046,true),(114,0.595143786,true)] (157.9,0.8318196428000002,10)
uf20-0160.cnf Any[(17931,91.693759629,true),(133,0.697279285,true),(38630,197.847602524,true),(7371,37.401172198,true),(136,0.716961137,true),(4096,21.119671611,true),(33013,169.460670114,true),(4042,20.655400664,true),(22205,113.58668576,true),(13268,67.688704557,true)] (14082.5,72.0867907479,10)
uf20-0161.cnf Any[(280,1.499610816,true),(52,0.281458404,true),(90,0.483492464,true),(60,0.319761748,true),(67,0.360879026,true),(1173,6.111225794,true),(82,0.440744497,true),(30,0.165708309,true),(178,0.947996732,true),(213,1.127755354,true)] (222.5,1.1738633144,10)
uf20-0162.cnf Any[(69,0.375053196,true),(36,0.197955153,true),(162,0.863074286,true),(27,0.1494723,true),(13,0.074685974,true),(90,0.485868274,true),(6,0.039603572,true),(83,0.447788511,true),(31,0.171688789,true),(24,0.126143281,true)] (54.1,0.29313333360000005,10)
uf20-0163.cnf Any[(32,0.167803751,true),(81,0.418969432,true),(97,0.505562742,true),(224,1.143481403,true),(177,0.91756074,true),(263,1.356470596,true),(21,0.118159251,true),(45,0.238329124,true),(36,0.196001412,true),(111,0.577409648,true)] (108.7,0.5639748098999999,10)
uf20-0164.cnf Any[(99,0.529620785,true),(36,0.196686153,true),(42,0.236638865,true),(37,0.203948392,true),(40,0.228748632,true),(17,0.096709379,true),(61,0.333322782,true),(36,0.199976657,true),(157,0.845286748,true),(55,0.299980534,true)] (58.0,0.3170918927,10)
uf20-0165.cnf Any[(63,0.330562462,true),(8298,41.713431071,true),(29,0.156324843,true),(53,0.269170003,true),(36,0.18542685,true),(43,0.229597978,true),(91,0.471479265,true),(60,0.315127084,true),(60,0.315075318,true),(171,0.877735908,true)] (890.4,4.4863930782,10)
uf20-0166.cnf Any[(910,4.781086513,true),(78,0.422355938,true),(1270,6.607207433,true),(45,0.247836795,true),(356,1.874239586,true),(1683,8.775066185,true),(166,0.876312852,true),(23953,126.064673549,true),(1261,6.625159091,true),(600,3.157735826,true)] (3032.2,15.9431673768,10)
uf20-0167.cnf Any[(1248,6.516932134,true),(105,0.569253525,true),(224787,1164.730447906,true),(2266,11.790484598,true),(882,4.56863682,true),(1402,7.321552193,true),(53045,275.487021282,true),(1142,5.935893025,true),(787,4.095628832,true),(3683,19.012088304,true)] (28934.7,150.0027938619,10)
uf20-0168.cnf Any[(150,0.785506527,true),(834,4.331225674,true),(161,0.856307604,true),(105,0.553647013,true),(209,1.108936782,true),(29,0.160869781,true),(3562,18.547668838,true),(117,0.62376741,true),(64,0.349247549,true),(21,0.119473757,true)] (525.2,2.7436650934999998,10)
uf20-0169.cnf Any[(35,0.199746544,true),(17,0.095313272,true),(82,0.443772018,true),(273,1.452334451,true),(380,2.019838347,true),(122,0.66042664,true),(48,0.263088233,true),(44,0.236377931,true),(41,0.231128629,true),(59,0.325823452,true)] (110.1,0.5927849516999999,10)
uf20-017.cnf Any[(4841,24.669994593,true),(76,0.402052765,true),(13,0.073196931,true),(58,0.312716006,true),(1222,6.32575581,true),(176,0.927549198,true),(62,0.333461044,true),(106,0.570973098,true),(45,0.245040975,true),(111,0.604331082,true)] (671.0,3.446507150200001,10)
uf20-0170.cnf Any[(559,2.999563528,true),(411,2.21156716,true),(1117,5.885288315,true),(121,0.665585745,true),(1444,7.541523934,true),(49,0.272268301,true),(154,0.831813145,true),(14,0.080473734,true),(327,1.745318882,true),(62,0.338305141,true)] (425.8,2.2571707885000003,10)
uf20-0171.cnf Any[(9,0.058805941,true),(69,0.374495265,true),(2330,12.343102321,true),(5132,26.675426195,true),(1356,7.0338513,true),(26015,132.70164542,true),(17925,91.604012958,true),(411,2.124378783,true),(814,4.152796537,true),(129,0.683336829,true)] (5419.0,27.775185154899994,10)
uf20-0172.cnf Any[(218,1.181558935,true),(310,1.637335944,true),(129,0.679416253,true),(1185,6.162166166,true),(133,0.712894872,true),(100,0.531504533,true),(1850,9.656198942,true),(34042,177.350923544,true),(14498,75.356311922,true),(3956,20.76155264,true)] (5642.1,29.4029863751,10)
uf20-0173.cnf Any[(114,0.615598705,true),(73,0.390833517,true),(39547,203.918335579,true),(74,0.398131811,true),(184,0.962040763,true),(1056,5.446754401,true),(86,0.462231142,true),(148,0.770919846,true),(110,0.583709263,true),(101,0.546289673,true)] (4149.3,21.409484470000002,10)
uf20-0174.cnf Any[(234,1.222664893,true),(219,1.142758626,true),(84,0.444269946,true),(700,3.638402264,true),(8,0.04476915,true),(16,0.090726901,true),(52,0.277239491,true),(680,3.565359561,true),(3079,15.901842006,true),(32,0.174416983,true)] (510.4,2.6502449821,10)
uf20-0175.cnf Any[(26,0.153162357,true),(21,0.120113657,true),(153,0.831869681,true),(2507,13.059254986,true),(402,2.119240055,true),(103,0.553353605,true),(93515,490.666302163,true),(16320,84.843149428,true),(246,1.300469979,true),(500000,2614.562670152,false)] (61329.3,320.8209586063,9)
uf20-0176.cnf Any[(5747,29.922657605,true),(60652,316.576059321,true),(210,1.106585669,true),(21941,114.871967072,true),(59,0.324954576,true),(18306,95.366786306,true),(109243,574.875165091,true),(64892,332.548148659,true),(3179,16.211326678,true),(130,0.678211918,true)] (28435.9,148.24818628949998,10)
uf20-0177.cnf Any[(20273,101.632049887,true),(5350,27.093511787,true),(29,0.15618296,true),(392,2.00187453,true),(114,0.591623904,true),(500000,2514.174046886,false),(29592,147.996513604,true),(190,0.964502313,true),(3499,17.612459696,true),(17110,86.073506942,true)] (57654.9,289.8296272509,9)
uf20-0178.cnf Any[(292,1.528158752,true),(3825,19.44209434,true),(494,2.490453694,true),(64,0.339719072,true),(468,2.393809934,true),(203,1.039339472,true),(525,2.655961187,true),(286,1.465888391,true),(274,1.384346871,true),(48,0.256502332,true)] (647.9,3.2996274045,10)
uf20-0179.cnf Any[(101,0.539226557,true),(285,1.419291995,true),(28,0.15021292,true),(166,0.844573807,true),(753,3.761521421,true),(22,0.114318367,true),(145,0.739117678,true),(48,0.250511724,true),(347,1.774702727,true),(139,0.705613424,true)] (203.4,1.0299090620000002,10)
uf20-018.cnf Any[(214549,1066.492170923,true),(187,0.963876488,true),(94,0.481206294,true),(608,3.038356852,true),(445,2.230963024,true),(416967,2083.361951384,true),(286,1.456348083,true),(153,0.776343859,true),(39,0.206561106,true),(100,0.517678163,true)] (63342.8,315.95254561760004,10)
uf20-0180.cnf Any[(48467,246.715055066,true),(72958,373.389280417,true),(16,0.089907948,true),(5732,29.17639667,true),(19659,100.280749665,true),(266812,1379.74166545,true),(92493,484.35212634,true),(139297,726.967567487,true),(29,0.162531367,true),(38299,199.968672912,true)] (68376.2,354.08439533219996,10)
uf20-0181.cnf Any[(113,0.632450058,true),(86,0.461230963,true),(1951,10.138394385,true),(352,1.837430093,true),(44,0.236467434,true),(73,0.398618523,true),(102,0.541999896,true),(180,0.962804001,true),(48,0.265908811,true),(84,0.457297333,true)] (303.3,1.5932601496999999,10)
uf20-0182.cnf Any[(69,0.386878029,true),(70,0.389544117,true),(222,1.194193429,true),(11,0.060290943,true),(208,1.115799517,true),(166,0.895257206,true),(43,0.240502551,true),(190,0.996852081,true),(61,0.321729655,true),(236,1.2351459,true)] (127.6,0.6836193428,10)
uf20-0183.cnf Any[(153,0.823067208,true),(1992,10.364848093,true),(73,0.403397556,true),(1984,10.50546941,true),(97153,511.273335052,true),(76,0.418480524,true),(74,0.406330231,true),(34367,181.495871802,true),(22523,119.300373099,true),(28167,147.624861454,true)] (18656.2,98.2616034429,10)
uf20-0184.cnf Any[(29,0.17032269,true),(68,0.3666575,true),(17,0.094365244,true),(73,0.395546444,true),(50,0.270971101,true),(207,1.084921049,true),(124270,642.405405165,true),(34577,178.057481608,true),(124,0.655016246,true),(730,3.8118115,true)] (16014.5,82.7312498547,10)
uf20-0185.cnf Any[(61,0.344534533,true),(500000,2585.7557086,false),(63,0.337389882,true),(60,0.323135886,true),(500000,2569.310424195,false),(82,0.426875221,true),(9184,46.881604964,true),(548,2.822398766,true),(500000,2576.506717885,false),(500000,2570.004407328,false)] (200999.8,1035.2713197260002,6)
